starttime	seconds	ctime	dtime	ttime	wait
Wed Aug 19 23:04:12 2015	1440014652	0	128	128	128
Wed Aug 19 23:02:22 2015	1440014542	0	128	128	128
Wed Aug 19 23:03:10 2015	1440014590	0	128	128	128
Wed Aug 19 23:07:17 2015	1440014837	0	128	128	128
Wed Aug 19 23:04:43 2015	1440014683	0	128	128	128
Wed Aug 19 23:04:12 2015	1440014652	0	128	128	128
Wed Aug 19 23:05:02 2015	1440014702	0	128	129	128
Wed Aug 19 23:05:32 2015	1440014732	0	129	129	128
Wed Aug 19 23:02:33 2015	1440014553	0	129	129	128
Wed Aug 19 23:05:25 2015	1440014725	0	129	129	128
Wed Aug 19 23:04:42 2015	1440014682	0	129	129	129
Wed Aug 19 23:06:24 2015	1440014784	0	129	129	129
Wed Aug 19 23:04:57 2015	1440014697	0	129	129	129
Wed Aug 19 23:03:05 2015	1440014585	0	129	129	129
Wed Aug 19 23:02:45 2015	1440014565	0	129	129	129
Wed Aug 19 23:05:31 2015	1440014731	0	129	129	129
Wed Aug 19 23:04:52 2015	1440014692	0	129	129	129
Wed Aug 19 23:06:02 2015	1440014762	0	129	129	129
Wed Aug 19 23:04:16 2015	1440014656	0	129	129	129
Wed Aug 19 23:06:20 2015	1440014780	0	129	129	129
Wed Aug 19 23:04:54 2015	1440014694	0	129	129	129
Wed Aug 19 23:04:22 2015	1440014662	0	129	130	129
Wed Aug 19 23:02:39 2015	1440014559	0	129	130	129
Wed Aug 19 23:02:08 2015	1440014528	0	129	130	129
Wed Aug 19 23:04:00 2015	1440014640	0	130	130	129
Wed Aug 19 23:03:52 2015	1440014632	0	130	130	130
Wed Aug 19 23:05:03 2015	1440014703	0	130	130	130
Wed Aug 19 23:07:31 2015	1440014851	0	130	130	130
Wed Aug 19 23:06:06 2015	1440014766	0	130	130	130
Wed Aug 19 23:03:35 2015	1440014615	0	130	130	130
Wed Aug 19 23:06:16 2015	1440014776	0	130	130	130
Wed Aug 19 23:02:13 2015	1440014533	0	130	130	130
Wed Aug 19 23:03:14 2015	1440014594	0	130	130	130
Wed Aug 19 23:03:22 2015	1440014602	0	130	130	130
Wed Aug 19 23:05:58 2015	1440014758	0	130	130	130
Wed Aug 19 23:03:12 2015	1440014592	0	130	130	130
Wed Aug 19 23:07:37 2015	1440014857	0	130	130	130
Wed Aug 19 23:02:34 2015	1440014554	0	130	130	130
Wed Aug 19 23:05:13 2015	1440014713	0	130	130	130
Wed Aug 19 23:03:54 2015	1440014634	0	130	130	130
Wed Aug 19 23:05:34 2015	1440014734	0	130	130	130
Wed Aug 19 23:05:13 2015	1440014713	0	130	130	129
Wed Aug 19 23:02:37 2015	1440014557	0	130	130	130
Wed Aug 19 23:06:30 2015	1440014790	0	130	130	130
Wed Aug 19 23:04:47 2015	1440014687	0	130	130	130
Wed Aug 19 23:02:40 2015	1440014560	0	130	130	130
Wed Aug 19 23:04:41 2015	1440014681	0	130	130	130
Wed Aug 19 23:05:22 2015	1440014722	0	130	130	130
Wed Aug 19 23:06:48 2015	1440014808	0	130	131	130
Wed Aug 19 23:06:08 2015	1440014768	0	131	131	130
Wed Aug 19 23:03:54 2015	1440014634	0	131	131	130
Wed Aug 19 23:06:17 2015	1440014777	0	131	131	130
Wed Aug 19 23:03:21 2015	1440014601	0	131	131	131
Wed Aug 19 23:02:31 2015	1440014551	0	131	131	131
Wed Aug 19 23:02:08 2015	1440014528	0	131	131	131
Wed Aug 19 23:02:15 2015	1440014535	0	131	131	131
Wed Aug 19 23:06:43 2015	1440014803	0	131	131	131
Wed Aug 19 23:07:47 2015	1440014867	0	131	131	131
Wed Aug 19 23:03:07 2015	1440014587	0	131	131	131
Wed Aug 19 23:06:30 2015	1440014790	0	131	131	131
Wed Aug 19 23:02:45 2015	1440014565	0	131	131	131
Wed Aug 19 23:02:31 2015	1440014551	0	131	131	131
Wed Aug 19 23:03:05 2015	1440014585	0	131	131	131
Wed Aug 19 23:06:33 2015	1440014793	0	131	131	131
Wed Aug 19 23:06:10 2015	1440014770	0	131	131	131
Wed Aug 19 23:02:53 2015	1440014573	0	132	132	131
Wed Aug 19 23:04:54 2015	1440014694	0	132	132	131
Wed Aug 19 23:03:09 2015	1440014589	0	132	132	131
Wed Aug 19 23:02:15 2015	1440014535	0	132	132	125
Wed Aug 19 23:05:58 2015	1440014758	0	132	132	132
Wed Aug 19 23:05:40 2015	1440014740	0	132	132	132
Wed Aug 19 23:06:36 2015	1440014796	0	132	132	132
Wed Aug 19 23:06:14 2015	1440014774	0	132	132	132
Wed Aug 19 23:05:02 2015	1440014702	0	132	132	132
Wed Aug 19 23:03:58 2015	1440014638	0	132	132	132
Wed Aug 19 23:02:08 2015	1440014528	0	132	132	132
Wed Aug 19 23:07:43 2015	1440014863	0	132	132	132
Wed Aug 19 23:05:16 2015	1440014716	0	132	132	132
Wed Aug 19 23:02:58 2015	1440014578	0	132	132	132
Wed Aug 19 23:03:56 2015	1440014636	0	132	132	132
Wed Aug 19 23:06:28 2015	1440014788	0	132	132	132
Wed Aug 19 23:06:35 2015	1440014795	0	132	132	132
Wed Aug 19 23:04:54 2015	1440014694	0	132	132	132
Wed Aug 19 23:02:39 2015	1440014559	0	132	132	132
Wed Aug 19 23:02:24 2015	1440014544	0	132	132	132
Wed Aug 19 23:06:26 2015	1440014786	0	132	132	132
Wed Aug 19 23:02:47 2015	1440014567	0	132	133	132
Wed Aug 19 23:03:16 2015	1440014596	0	132	133	132
Wed Aug 19 23:02:18 2015	1440014538	0	132	133	132
Wed Aug 19 23:02:28 2015	1440014548	0	133	133	132
Wed Aug 19 23:02:52 2015	1440014572	0	133	133	133
Wed Aug 19 23:06:18 2015	1440014778	0	133	133	133
Wed Aug 19 23:04:30 2015	1440014670	0	133	133	133
Wed Aug 19 23:03:02 2015	1440014582	0	133	133	133
Wed Aug 19 23:02:31 2015	1440014551	0	133	133	133
Wed Aug 19 23:07:23 2015	1440014843	0	133	133	133
Wed Aug 19 23:03:07 2015	1440014587	0	133	133	133
Wed Aug 19 23:05:18 2015	1440014718	0	133	133	133
Wed Aug 19 23:02:25 2015	1440014545	0	133	133	133
Wed Aug 19 23:06:08 2015	1440014768	0	133	133	133
Wed Aug 19 23:02:24 2015	1440014544	0	133	133	133
Wed Aug 19 23:07:45 2015	1440014865	0	133	133	133
Wed Aug 19 23:02:10 2015	1440014530	0	133	133	133
Wed Aug 19 23:02:51 2015	1440014571	0	133	133	133
Wed Aug 19 23:06:02 2015	1440014762	0	133	133	133
Wed Aug 19 23:05:09 2015	1440014709	0	133	133	133
Wed Aug 19 23:05:38 2015	1440014738	0	133	133	133
Wed Aug 19 23:06:12 2015	1440014772	0	133	133	133
Wed Aug 19 23:06:18 2015	1440014778	0	133	133	133
Wed Aug 19 23:05:20 2015	1440014720	0	133	133	133
Wed Aug 19 23:02:44 2015	1440014564	0	133	133	133
Wed Aug 19 23:05:54 2015	1440014754	0	133	133	133
Wed Aug 19 23:06:36 2015	1440014796	0	133	133	133
Wed Aug 19 23:03:31 2015	1440014611	0	133	134	133
Wed Aug 19 23:05:26 2015	1440014726	0	133	134	133
Wed Aug 19 23:04:00 2015	1440014640	0	134	134	133
Wed Aug 19 23:05:09 2015	1440014709	0	134	134	133
Wed Aug 19 23:02:40 2015	1440014560	0	134	134	133
Wed Aug 19 23:06:56 2015	1440014816	0	134	134	133
Wed Aug 19 23:05:42 2015	1440014742	0	134	134	133
Wed Aug 19 23:05:56 2015	1440014756	0	134	134	133
Wed Aug 19 23:06:47 2015	1440014807	0	134	134	134
Wed Aug 19 23:02:42 2015	1440014562	0	134	134	134
Wed Aug 19 23:07:47 2015	1440014867	0	134	134	134
Wed Aug 19 23:02:08 2015	1440014528	0	134	134	134
Wed Aug 19 23:05:50 2015	1440014750	0	134	134	134
Wed Aug 19 23:05:30 2015	1440014730	0	134	134	134
Wed Aug 19 23:05:08 2015	1440014708	0	134	134	134
Wed Aug 19 23:05:06 2015	1440014706	0	134	134	134
Wed Aug 19 23:04:51 2015	1440014691	0	134	134	134
Wed Aug 19 23:02:22 2015	1440014542	0	134	134	134
Wed Aug 19 23:05:46 2015	1440014746	0	134	134	134
Wed Aug 19 23:07:25 2015	1440014845	0	134	134	134
Wed Aug 19 23:04:55 2015	1440014695	0	134	134	134
Wed Aug 19 23:06:57 2015	1440014817	0	134	134	134
Wed Aug 19 23:07:11 2015	1440014831	0	134	134	134
Wed Aug 19 23:02:17 2015	1440014537	0	134	134	134
Wed Aug 19 23:03:24 2015	1440014604	0	134	134	134
Wed Aug 19 23:06:39 2015	1440014799	0	134	134	134
Wed Aug 19 23:04:10 2015	1440014650	0	134	134	134
Wed Aug 19 23:03:52 2015	1440014632	0	134	135	134
Wed Aug 19 23:06:20 2015	1440014780	0	135	135	134
Wed Aug 19 23:06:06 2015	1440014766	0	134	135	134
Wed Aug 19 23:04:38 2015	1440014678	0	135	135	134
Wed Aug 19 23:02:44 2015	1440014564	0	135	135	134
Wed Aug 19 23:04:00 2015	1440014640	0	135	135	134
Wed Aug 19 23:06:12 2015	1440014772	0	135	135	134
Wed Aug 19 23:04:43 2015	1440014683	0	135	135	135
Wed Aug 19 23:02:36 2015	1440014556	0	135	135	135
Wed Aug 19 23:06:42 2015	1440014802	0	135	135	135
Wed Aug 19 23:04:53 2015	1440014693	0	135	135	135
Wed Aug 19 23:02:14 2015	1440014534	0	135	135	135
Wed Aug 19 23:06:57 2015	1440014817	0	135	135	135
Wed Aug 19 23:02:25 2015	1440014545	0	135	135	135
Wed Aug 19 23:05:22 2015	1440014722	0	135	135	135
Wed Aug 19 23:05:12 2015	1440014712	0	135	135	135
Wed Aug 19 23:02:24 2015	1440014544	0	135	135	135
Wed Aug 19 23:02:59 2015	1440014579	0	135	135	135
Wed Aug 19 23:03:56 2015	1440014636	0	135	136	135
Wed Aug 19 23:07:29 2015	1440014849	0	135	136	135
Wed Aug 19 23:04:04 2015	1440014644	0	135	136	135
Wed Aug 19 23:06:08 2015	1440014768	0	136	136	135
Wed Aug 19 23:03:16 2015	1440014596	0	136	136	135
Wed Aug 19 23:03:25 2015	1440014605	0	136	136	135
Wed Aug 19 23:06:08 2015	1440014768	0	136	136	135
Wed Aug 19 23:04:49 2015	1440014689	0	136	136	135
Wed Aug 19 23:05:26 2015	1440014726	0	136	136	136
Wed Aug 19 23:02:41 2015	1440014561	0	136	136	136
Wed Aug 19 23:05:48 2015	1440014748	0	136	136	136
Wed Aug 19 23:02:11 2015	1440014531	0	136	136	136
Wed Aug 19 23:06:39 2015	1440014799	0	136	136	136
Wed Aug 19 23:05:25 2015	1440014725	0	136	136	136
Wed Aug 19 23:05:44 2015	1440014744	0	136	136	136
Wed Aug 19 23:03:19 2015	1440014599	0	136	136	136
Wed Aug 19 23:05:09 2015	1440014709	0	136	136	136
Wed Aug 19 23:07:31 2015	1440014851	0	136	136	136
Wed Aug 19 23:03:50 2015	1440014630	0	136	136	136
Wed Aug 19 23:05:56 2015	1440014756	0	136	136	136
Wed Aug 19 23:07:21 2015	1440014841	0	136	136	136
Wed Aug 19 23:02:28 2015	1440014548	0	136	136	136
Wed Aug 19 23:05:50 2015	1440014750	0	136	136	136
Wed Aug 19 23:07:33 2015	1440014853	0	136	136	136
Wed Aug 19 23:07:43 2015	1440014863	0	136	136	136
Wed Aug 19 23:05:20 2015	1440014720	0	136	136	136
Wed Aug 19 23:04:41 2015	1440014681	0	136	136	136
Wed Aug 19 23:05:52 2015	1440014752	0	136	136	136
Wed Aug 19 23:05:52 2015	1440014752	0	136	136	136
Wed Aug 19 23:02:28 2015	1440014548	0	136	136	136
Wed Aug 19 23:05:30 2015	1440014730	0	136	137	136
Wed Aug 19 23:06:56 2015	1440014816	0	136	137	136
Wed Aug 19 23:03:04 2015	1440014584	0	136	137	136
Wed Aug 19 23:04:04 2015	1440014644	0	136	137	136
Wed Aug 19 23:02:34 2015	1440014554	0	137	137	136
Wed Aug 19 23:06:45 2015	1440014805	0	137	137	136
Wed Aug 19 23:07:26 2015	1440014846	0	137	137	136
Wed Aug 19 23:07:47 2015	1440014867	0	137	137	137
Wed Aug 19 23:07:41 2015	1440014861	0	137	137	137
Wed Aug 19 23:02:12 2015	1440014532	0	137	137	137
Wed Aug 19 23:07:39 2015	1440014859	0	137	137	137
Wed Aug 19 23:02:37 2015	1440014557	0	137	137	137
Wed Aug 19 23:07:43 2015	1440014863	0	137	137	137
Wed Aug 19 23:07:41 2015	1440014861	0	137	137	137
Wed Aug 19 23:02:36 2015	1440014556	0	137	137	137
Wed Aug 19 23:02:07 2015	1440014527	0	137	137	137
Wed Aug 19 23:02:47 2015	1440014567	0	137	137	137
Wed Aug 19 23:05:05 2015	1440014705	0	137	137	137
Wed Aug 19 23:06:16 2015	1440014776	0	137	137	137
Wed Aug 19 23:02:30 2015	1440014550	0	137	137	137
Wed Aug 19 23:05:56 2015	1440014756	0	137	137	137
Wed Aug 19 23:06:44 2015	1440014804	0	137	137	137
Wed Aug 19 23:03:35 2015	1440014615	0	137	137	137
Wed Aug 19 23:03:30 2015	1440014610	0	137	137	137
Wed Aug 19 23:07:17 2015	1440014837	0	137	137	137
Wed Aug 19 23:02:12 2015	1440014532	0	137	137	137
Wed Aug 19 23:06:52 2015	1440014812	0	137	137	137
Wed Aug 19 23:05:07 2015	1440014707	0	137	137	137
Wed Aug 19 23:06:38 2015	1440014798	0	137	137	137
Wed Aug 19 23:05:56 2015	1440014756	0	137	137	137
Wed Aug 19 23:05:28 2015	1440014728	0	137	137	137
Wed Aug 19 23:04:56 2015	1440014696	0	137	137	137
Wed Aug 19 23:02:17 2015	1440014537	0	137	138	137
Wed Aug 19 23:06:42 2015	1440014802	0	137	138	137
Wed Aug 19 23:02:57 2015	1440014577	0	137	138	137
Wed Aug 19 23:03:02 2015	1440014582	0	138	138	137
Wed Aug 19 23:07:25 2015	1440014845	0	138	138	137
Wed Aug 19 23:06:08 2015	1440014768	0	138	138	136
Wed Aug 19 23:06:06 2015	1440014766	0	138	138	138
Wed Aug 19 23:04:00 2015	1440014640	0	138	138	138
Wed Aug 19 23:03:35 2015	1440014615	0	138	138	138
Wed Aug 19 23:04:43 2015	1440014683	0	138	138	138
Wed Aug 19 23:03:01 2015	1440014581	0	138	138	138
Wed Aug 19 23:02:28 2015	1440014548	0	138	138	138
Wed Aug 19 23:02:42 2015	1440014562	0	138	138	138
Wed Aug 19 23:06:10 2015	1440014770	0	138	138	138
Wed Aug 19 23:02:39 2015	1440014559	0	138	138	138
Wed Aug 19 23:03:35 2015	1440014615	0	138	138	138
Wed Aug 19 23:06:53 2015	1440014813	0	138	138	138
Wed Aug 19 23:04:18 2015	1440014658	0	138	138	138
Wed Aug 19 23:03:23 2015	1440014603	0	138	138	138
Wed Aug 19 23:02:17 2015	1440014537	0	138	138	138
Wed Aug 19 23:03:19 2015	1440014599	0	138	138	138
Wed Aug 19 23:03:33 2015	1440014613	0	138	138	138
Wed Aug 19 23:02:30 2015	1440014550	0	139	139	139
Wed Aug 19 23:02:06 2015	1440014526	0	139	139	138
Wed Aug 19 23:02:45 2015	1440014565	0	139	139	139
Wed Aug 19 23:04:41 2015	1440014681	0	139	139	139
Wed Aug 19 23:04:16 2015	1440014656	0	139	139	138
Wed Aug 19 23:06:56 2015	1440014816	0	139	139	139
Wed Aug 19 23:02:24 2015	1440014544	0	139	139	139
Wed Aug 19 23:05:34 2015	1440014734	0	139	139	139
Wed Aug 19 23:02:16 2015	1440014536	0	139	139	139
Wed Aug 19 23:04:08 2015	1440014648	0	139	139	139
Wed Aug 19 23:04:20 2015	1440014660	0	139	139	139
Wed Aug 19 23:06:20 2015	1440014780	0	139	139	139
Wed Aug 19 23:03:24 2015	1440014604	0	139	139	139
Wed Aug 19 23:04:02 2015	1440014642	0	139	139	139
Wed Aug 19 23:06:16 2015	1440014776	0	139	139	139
Wed Aug 19 23:02:31 2015	1440014551	0	139	139	139
Wed Aug 19 23:04:06 2015	1440014646	0	139	139	139
Wed Aug 19 23:02:05 2015	1440014525	0	139	139	139
Wed Aug 19 23:06:08 2015	1440014768	0	139	139	139
Wed Aug 19 23:07:21 2015	1440014841	0	139	139	139
Wed Aug 19 23:04:57 2015	1440014697	0	139	139	139
Wed Aug 19 23:05:34 2015	1440014734	0	140	140	139
Wed Aug 19 23:02:19 2015	1440014539	0	140	140	139
Wed Aug 19 23:02:50 2015	1440014570	0	140	140	139
Wed Aug 19 23:02:30 2015	1440014550	0	140	140	139
Wed Aug 19 23:06:54 2015	1440014814	0	140	140	139
Wed Aug 19 23:06:52 2015	1440014812	0	140	140	139
Wed Aug 19 23:02:25 2015	1440014545	0	140	140	140
Wed Aug 19 23:06:00 2015	1440014760	0	140	140	139
Wed Aug 19 23:05:00 2015	1440014700	0	140	140	140
Wed Aug 19 23:05:28 2015	1440014728	0	140	140	140
Wed Aug 19 23:05:02 2015	1440014702	0	140	140	140
Wed Aug 19 23:07:02 2015	1440014822	0	140	140	140
Wed Aug 19 23:06:58 2015	1440014818	0	140	140	140
Wed Aug 19 23:07:37 2015	1440014857	0	140	140	140
Wed Aug 19 23:07:27 2015	1440014847	0	140	140	140
Wed Aug 19 23:05:32 2015	1440014732	0	140	140	140
Wed Aug 19 23:03:39 2015	1440014619	0	140	140	140
Wed Aug 19 23:02:36 2015	1440014556	0	140	140	140
Wed Aug 19 23:07:37 2015	1440014857	0	140	140	140
Wed Aug 19 23:02:42 2015	1440014562	0	140	140	140
Wed Aug 19 23:03:20 2015	1440014600	0	140	140	140
Wed Aug 19 23:03:13 2015	1440014593	0	140	140	140
Wed Aug 19 23:07:05 2015	1440014825	0	140	140	140
Wed Aug 19 23:04:20 2015	1440014660	0	140	140	140
Wed Aug 19 23:04:43 2015	1440014683	0	140	140	140
Wed Aug 19 23:02:05 2015	1440014525	0	140	140	140
Wed Aug 19 23:06:06 2015	1440014766	0	140	140	140
Wed Aug 19 23:02:05 2015	1440014525	0	140	140	140
Wed Aug 19 23:02:06 2015	1440014526	0	140	140	140
Wed Aug 19 23:02:57 2015	1440014577	0	140	140	140
Wed Aug 19 23:05:36 2015	1440014736	0	140	140	140
Wed Aug 19 23:02:37 2015	1440014557	0	140	140	140
Wed Aug 19 23:04:53 2015	1440014693	0	140	140	140
Wed Aug 19 23:02:50 2015	1440014570	0	140	140	140
Wed Aug 19 23:07:10 2015	1440014830	0	140	140	140
Wed Aug 19 23:02:42 2015	1440014562	0	140	140	140
Wed Aug 19 23:02:16 2015	1440014536	0	140	140	140
Wed Aug 19 23:06:04 2015	1440014764	0	140	141	140
Wed Aug 19 23:02:06 2015	1440014526	0	140	141	140
Wed Aug 19 23:03:27 2015	1440014607	0	141	141	140
Wed Aug 19 23:04:45 2015	1440014685	0	141	141	140
Wed Aug 19 23:03:05 2015	1440014585	0	141	141	140
Wed Aug 19 23:05:30 2015	1440014730	0	141	141	140
Wed Aug 19 23:03:35 2015	1440014615	0	141	141	136
Wed Aug 19 23:05:50 2015	1440014750	0	141	141	141
Wed Aug 19 23:06:04 2015	1440014764	0	141	141	141
Wed Aug 19 23:03:14 2015	1440014594	0	141	141	141
Wed Aug 19 23:06:45 2015	1440014805	0	141	141	141
Wed Aug 19 23:05:19 2015	1440014719	0	141	141	141
Wed Aug 19 23:03:08 2015	1440014588	0	141	141	141
Wed Aug 19 23:03:42 2015	1440014622	0	141	141	135
Wed Aug 19 23:03:35 2015	1440014615	0	141	141	141
Wed Aug 19 23:03:46 2015	1440014626	0	141	141	141
Wed Aug 19 23:05:14 2015	1440014714	0	141	141	141
Wed Aug 19 23:04:18 2015	1440014658	0	141	141	141
Wed Aug 19 23:02:17 2015	1440014537	0	141	141	141
Wed Aug 19 23:06:22 2015	1440014782	0	141	141	141
Wed Aug 19 23:06:00 2015	1440014760	0	141	141	141
Wed Aug 19 23:05:28 2015	1440014728	0	141	141	141
Wed Aug 19 23:06:06 2015	1440014766	0	141	141	141
Wed Aug 19 23:03:28 2015	1440014608	0	141	142	141
Wed Aug 19 23:04:57 2015	1440014697	0	142	142	141
Wed Aug 19 23:03:34 2015	1440014614	0	142	142	141
Wed Aug 19 23:06:53 2015	1440014813	0	142	142	141
Wed Aug 19 23:05:36 2015	1440014736	0	142	142	141
Wed Aug 19 23:02:39 2015	1440014559	0	142	142	141
Wed Aug 19 23:07:06 2015	1440014826	0	142	142	142
Wed Aug 19 23:05:24 2015	1440014724	0	142	142	142
Wed Aug 19 23:04:39 2015	1440014679	0	142	142	142
Wed Aug 19 23:04:51 2015	1440014691	0	142	142	142
Wed Aug 19 23:05:40 2015	1440014740	0	142	142	142
Wed Aug 19 23:02:22 2015	1440014542	0	142	142	142
Wed Aug 19 23:04:10 2015	1440014650	0	142	142	142
Wed Aug 19 23:02:10 2015	1440014530	0	142	142	142
Wed Aug 19 23:02:20 2015	1440014540	0	142	142	142
Wed Aug 19 23:06:00 2015	1440014760	0	142	142	142
Wed Aug 19 23:04:44 2015	1440014684	0	142	142	142
Wed Aug 19 23:07:29 2015	1440014849	0	142	142	142
Wed Aug 19 23:03:00 2015	1440014580	0	142	142	142
Wed Aug 19 23:02:43 2015	1440014563	0	142	142	142
Wed Aug 19 23:07:15 2015	1440014835	0	142	142	142
Wed Aug 19 23:06:10 2015	1440014770	0	142	143	142
Wed Aug 19 23:05:32 2015	1440014732	0	142	143	142
Wed Aug 19 23:03:26 2015	1440014606	0	142	143	142
Wed Aug 19 23:02:24 2015	1440014544	0	142	143	142
Wed Aug 19 23:03:06 2015	1440014586	0	143	143	142
Wed Aug 19 23:02:51 2015	1440014571	0	143	143	142
Wed Aug 19 23:06:32 2015	1440014792	0	143	143	143
Wed Aug 19 23:02:17 2015	1440014537	0	143	143	143
Wed Aug 19 23:07:33 2015	1440014853	0	143	143	143
Wed Aug 19 23:04:02 2015	1440014642	0	143	143	143
Wed Aug 19 23:05:50 2015	1440014750	0	143	143	143
Wed Aug 19 23:03:20 2015	1440014600	0	143	143	143
Wed Aug 19 23:05:48 2015	1440014748	0	143	143	143
Wed Aug 19 23:05:52 2015	1440014752	0	143	143	143
Wed Aug 19 23:04:43 2015	1440014683	0	143	143	143
Wed Aug 19 23:06:06 2015	1440014766	0	143	143	143
Wed Aug 19 23:03:52 2015	1440014632	0	143	143	143
Wed Aug 19 23:04:55 2015	1440014695	0	143	143	143
Wed Aug 19 23:03:48 2015	1440014628	0	143	143	143
Wed Aug 19 23:02:25 2015	1440014545	0	143	143	143
Wed Aug 19 23:06:12 2015	1440014772	0	143	143	137
Wed Aug 19 23:02:17 2015	1440014537	0	143	143	143
Wed Aug 19 23:04:30 2015	1440014670	0	143	144	143
Wed Aug 19 23:06:54 2015	1440014814	0	143	144	143
Wed Aug 19 23:06:46 2015	1440014806	0	143	144	143
Wed Aug 19 23:03:22 2015	1440014602	0	144	144	143
Wed Aug 19 23:06:59 2015	1440014819	0	144	144	143
Wed Aug 19 23:07:45 2015	1440014865	0	144	144	143
Wed Aug 19 23:07:35 2015	1440014855	0	144	144	143
Wed Aug 19 23:03:15 2015	1440014595	0	144	144	144
Wed Aug 19 23:06:10 2015	1440014770	0	144	144	144
Wed Aug 19 23:04:44 2015	1440014684	0	144	144	144
Wed Aug 19 23:03:58 2015	1440014638	0	144	144	144
Wed Aug 19 23:06:16 2015	1440014776	0	144	144	144
Wed Aug 19 23:03:15 2015	1440014595	0	144	144	144
Wed Aug 19 23:02:42 2015	1440014562	0	144	144	144
Wed Aug 19 23:04:30 2015	1440014670	0	144	144	144
Wed Aug 19 23:02:22 2015	1440014542	0	144	144	144
Wed Aug 19 23:03:09 2015	1440014589	0	144	144	144
Wed Aug 19 23:07:06 2015	1440014826	0	144	144	144
Wed Aug 19 23:06:34 2015	1440014794	0	144	144	144
Wed Aug 19 23:03:32 2015	1440014612	0	144	144	144
Wed Aug 19 23:07:31 2015	1440014851	0	144	144	144
Wed Aug 19 23:02:07 2015	1440014527	0	144	144	144
Wed Aug 19 23:03:08 2015	1440014588	0	144	144	144
Wed Aug 19 23:03:24 2015	1440014604	0	144	144	144
Wed Aug 19 23:05:30 2015	1440014730	0	144	144	144
Wed Aug 19 23:03:30 2015	1440014610	0	144	144	144
Wed Aug 19 23:07:43 2015	1440014863	0	144	144	144
Wed Aug 19 23:06:41 2015	1440014801	0	144	144	127
Wed Aug 19 23:02:45 2015	1440014565	0	144	144	144
Wed Aug 19 23:02:54 2015	1440014574	0	144	144	144
Wed Aug 19 23:04:04 2015	1440014644	0	144	144	144
Wed Aug 19 23:03:05 2015	1440014585	0	144	144	144
Wed Aug 19 23:04:16 2015	1440014656	0	144	144	144
Wed Aug 19 23:07:19 2015	1440014839	0	144	144	144
Wed Aug 19 23:05:06 2015	1440014706	0	144	144	144
Wed Aug 19 23:03:40 2015	1440014620	0	144	144	144
Wed Aug 19 23:05:36 2015	1440014736	0	144	144	144
Wed Aug 19 23:02:13 2015	1440014533	0	144	144	144
Wed Aug 19 23:07:29 2015	1440014849	0	144	144	144
Wed Aug 19 23:02:51 2015	1440014571	0	144	145	144
Wed Aug 19 23:06:10 2015	1440014770	0	145	145	144
Wed Aug 19 23:05:56 2015	1440014756	0	145	145	145
Wed Aug 19 23:05:20 2015	1440014720	0	145	145	145
Wed Aug 19 23:06:32 2015	1440014792	0	145	145	145
Wed Aug 19 23:02:11 2015	1440014531	0	145	145	145
Wed Aug 19 23:07:13 2015	1440014833	0	145	145	145
Wed Aug 19 23:02:22 2015	1440014542	0	145	145	145
Wed Aug 19 23:05:16 2015	1440014716	0	145	145	145
Wed Aug 19 23:06:16 2015	1440014776	0	145	145	145
Wed Aug 19 23:05:05 2015	1440014705	0	145	145	145
Wed Aug 19 23:05:32 2015	1440014732	0	145	145	145
Wed Aug 19 23:02:40 2015	1440014560	0	145	145	145
Wed Aug 19 23:03:40 2015	1440014620	0	145	145	145
Wed Aug 19 23:02:37 2015	1440014557	0	145	145	145
Wed Aug 19 23:02:13 2015	1440014533	0	145	145	145
Wed Aug 19 23:07:33 2015	1440014853	0	145	145	145
Wed Aug 19 23:04:10 2015	1440014650	0	145	145	145
Wed Aug 19 23:07:29 2015	1440014849	0	145	145	145
Wed Aug 19 23:03:43 2015	1440014623	0	145	145	145
Wed Aug 19 23:05:26 2015	1440014726	0	145	145	145
Wed Aug 19 23:06:25 2015	1440014785	0	145	145	145
Wed Aug 19 23:07:43 2015	1440014863	0	145	145	145
Wed Aug 19 23:02:30 2015	1440014550	0	145	145	145
Wed Aug 19 23:04:18 2015	1440014658	0	145	145	145
Wed Aug 19 23:07:13 2015	1440014833	0	145	145	145
Wed Aug 19 23:02:45 2015	1440014565	0	145	145	145
Wed Aug 19 23:06:24 2015	1440014784	0	145	145	145
Wed Aug 19 23:02:40 2015	1440014560	0	145	145	145
Wed Aug 19 23:02:51 2015	1440014571	0	145	146	145
Wed Aug 19 23:06:18 2015	1440014778	0	145	146	145
Wed Aug 19 23:05:21 2015	1440014721	0	145	146	145
Wed Aug 19 23:07:33 2015	1440014853	0	146	146	145
Wed Aug 19 23:05:52 2015	1440014752	0	146	146	145
Wed Aug 19 23:05:48 2015	1440014748	0	146	146	145
Wed Aug 19 23:05:56 2015	1440014756	0	146	146	145
Wed Aug 19 23:02:40 2015	1440014560	0	146	146	145
Wed Aug 19 23:03:00 2015	1440014580	0	146	146	146
Wed Aug 19 23:04:20 2015	1440014660	0	146	146	146
Wed Aug 19 23:04:58 2015	1440014698	0	146	146	146
Wed Aug 19 23:02:27 2015	1440014547	0	146	146	146
Wed Aug 19 23:03:04 2015	1440014584	0	146	146	146
Wed Aug 19 23:04:57 2015	1440014697	0	146	146	146
Wed Aug 19 23:05:20 2015	1440014720	0	146	146	146
Wed Aug 19 23:02:10 2015	1440014530	0	146	146	146
